NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE_YEARS,EMPLOYED_YEARS,DEBT_TO_INCOME,ANNUITY_TO_INCOME,CREDIT_TO_INCOME
0,0,1,1,0,225000.0,522396.0,38011.5,472500.0,6,7,1,1,1,0.030755,-257.0,-3749,1,1,0,1,0,0,5,2.0,2,2,6,9,0,0,0,0,0,0,5,0.7132427848323636,0.5954562029091491,1.0,1.0,1.0,1.0,-2572.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,30,0,2.321749681112528,0.1689392491588926,2.321749681112528
0,0,1,1,0,450000.0,485640.0,31999.5,450000.0,6,1,1,1,1,0.025164,-480.0,-2660,1,1,0,1,0,0,3,2.0,2,2,0,16,0,0,0,0,0,0,27,0.6988396038011144,0.6023863442690867,0.0,0.0,0.0,0.0,-1217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,52,5,1.079197601783107,0.0711098419781289,1.079197601783107
0,0,0,1,1,270000.0,254700.0,27153.0,225000.0,6,7,4,1,1,0.016612,-3021.0,-599,1,1,0,1,0,0,2,3.0,2,2,5,15,0,0,0,0,0,0,5,0.2858978721410488,0.5352762504724826,1.0,1.0,1.0,1.0,-867.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,33,2,0.9433298395191128,0.1005662941989103,0.9433298395191128
0,0,0,0,1,103500.0,659610.0,19417.5,472500.0,6,7,4,5,2,0.031329,-9796.0,-2160,1,1,0,1,0,0,2,2.0,2,2,1,9,0,0,0,0,0,0,39,0.1915258625230554,0.3606125659189888,4.0,2.0,4.0,2.0,-970.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,51,4,6.372981903556488,0.1876068830252847,6.372981903556488
0,0,0,1,0,45000.0,436500.0,15678.0,436500.0,6,3,4,1,1,0.0066709999999999,-9895.0,-4420,1,0,0,1,1,0,18,2.0,2,2,5,12,0,0,0,0,0,0,57,0.6684567504257,0.5352762504724826,0.0,0.0,0.0,0.0,-2631.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,63,0,9.699784449234462,0.3483922579498233,9.699784449234462
0,0,0,1,0,108000.0,182448.0,13770.0,157500.0,1,7,1,3,1,0.003813,-8526.0,-790,1,1,0,1,1,0,18,1.0,2,2,1,6,0,0,0,0,0,0,33,0.4047440428030433,0.5352762504724826,3.0,1.0,3.0,1.0,-1569.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,47,7,1.6893176915028565,0.1274988194553754,1.6893176915028565
0,0,0,0,3,175500.0,1035832.5,30415.5,904500.0,1,7,4,5,1,0.009334,-5058.0,-5829,1,1,1,1,0,0,14,4.0,2,2,6,13,0,0,0,0,0,0,5,0.6415053762045285,0.5316861425197883,1.0,0.0,1.0,0.0,-1287.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,37,0,5.902145856718765,0.1733067048051008,5.902145856718765
0,1,0,1,0,67500.0,265851.0,18112.5,229500.0,6,7,4,1,1,0.0088659999999999,-6948.0,-385,1,1,0,1,0,0,1,2.0,2,2,1,9,0,0,0,1,1,0,5,0.6554564271055526,0.5352762504724826,0.0,0.0,0.0,0.0,-945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,47,4,3.9384749855557697,0.2683293580835839,3.9384749855557697
0,0,0,1,0,157500.0,1097676.0,32224.5,958500.0,6,7,1,3,1,0.022625,-3131.0,-940,1,1,0,1,0,0,10,1.0,2,2,4,14,0,0,0,1,1,0,5,0.5520109791255062,0.3539876078507373,2.0,0.0,2.0,0.0,-828.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,22,2,6.969327178875055,0.2045987009606288,6.969327178875055
1,0,0,0,0,144000.0,270000.0,13500.0,270000.0,6,7,4,1,5,0.0145199999999999,-1217.0,-2428,1,1,0,1,0,0,12,2.0,2,2,1,14,0,0,0,1,1,0,33,0.3846697981777466,0.3092753558842053,0.0,0.0,0.0,0.0,-438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,52,7,1.8749869792570888,0.0937493489628544,1.8749869792570888
0,0,0,0,0,99000.0,91143.0,8433.0,85500.0,6,3,1,5,1,0.018634,-8600.0,-4278,1,0,0,1,1,0,18,1.0,2,2,0,16,0,0,0,0,0,0,57,0.76341956713559,0.4776491548517548,0.0,0.0,0.0,0.0,-2840.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,57,0,0.9206270643730872,0.0851809577681033,0.9206270643730872
0,0,0,0,1,67500.0,436032.0,16564.5,360000.0,6,7,4,1,2,0.0196889999999999,-2015.0,-4145,1,1,0,1,0,0,16,3.0,2,2,4,11,0,0,0,0,1,1,14,0.4534335347007456,0.3842068130556564,5.0,0.0,5.0,0.0,-385.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,31,2,6.459637634998,0.2453963644983037,6.459637634998
0,1,0,0,0,135000.0,177237.0,19215.0,153000.0,6,1,4,3,5,0.006629,-3571.0,-1658,1,1,0,1,0,1,14,1.0,2,2,6,11,0,0,0,1,1,0,5,0.3785651042550245,0.3944954053123993,0.0,0.0,0.0,0.0,-654.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,4.0,24,0,1.312856941800431,0.1423322790201554,1.312856941800431
0,0,1,1,1,180000.0,521280.0,27423.0,450000.0,6,7,1,1,1,0.014464,-1934.0,-4439,1,1,1,1,0,0,14,3.0,2,2,4,10,0,0,0,0,1,1,5,0.4760588022084772,0.5352762504724826,2.0,0.0,2.0,0.0,-541.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,38,5,2.895983911200493,0.1523491536158132,2.895983911200493
0,0,0,1,0,225000.0,781920.0,50103.0,675000.0,6,1,4,1,1,0.035792,-2471.0,-4660,1,1,0,1,0,0,10,2.0,2,2,6,13,0,0,0,0,0,0,42,0.6276224332070071,0.326475210066026,1.0,0.0,1.0,0.0,-866.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,43,4,3.4751845547353124,0.2226790103155097,3.4751845547353124
0,0,0,1,0,162000.0,2107881.0,55732.5,1759500.0,6,3,4,1,1,0.030755,-4580.0,-4586,1,0,0,1,0,0,18,2.0,2,2,3,12,0,0,0,0,0,0,57,0.7201512366996685,0.7407990879702335,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,61,0,13.011530793019796,0.3440256541626286,13.011530793019796
0,1,1,1,0,135000.0,1546020.0,45333.0,1350000.0,1,3,4,1,1,0.008575,-9637.0,-4369,1,0,0,1,1,0,18,2.0,2,2,2,10,0,0,0,0,0,0,57,0.7062696507417537,0.7449321846094795,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,58,0,11.451915170998731,0.3357975126110177,11.451915170998731
1,1,1,1,0,112500.0,270000.0,13500.0,270000.0,6,7,4,1,1,0.031329,-1826.0,-4750,1,1,1,1,1,0,8,2.0,2,2,0,16,0,0,0,0,0,0,42,0.6925669721151954,0.7352209993926424,0.0,0.0,0.0,0.0,-2043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43,6,2.3999786668562946,0.1199989333428147,2.3999786668562946
0,1,0,1,0,180000.0,545040.0,25537.5,450000.0,1,7,2,1,1,0.028663,-2449.0,-552,1,1,0,1,0,0,4,2.0,2,2,1,16,0,0,0,0,0,0,55,0.6386489444729997,0.2471909382666521,4.0,1.0,4.0,0.0,-1104.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,46,5,3.027983177871234,0.1418742118099344,3.027983177871234
0,1,0,1,0,108000.0,282690.0,14931.0,202500.0,6,7,4,3,1,0.0088659999999999,-4948.0,-4885,1,1,0,1,0,0,8,1.0,2,2,3,13,0,0,0,0,0,0,33,0.2598160530928556,0.2750003523983893,0.0,0.0,0.0,0.0,-257.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,38,3,2.617475764113295,0.13824871991926,2.617475764113295
0,0,0,1,0,121500.0,254700.0,15709.5,225000.0,6,3,3,1,1,0.004849,-7139.0,-4208,1,0,0,1,0,0,18,2.0,2,2,5,12,0,0,0,0,0,0,57,0.3919986803024136,0.5352762504724826,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,66,0,2.09627904297084,0.1292952321380071,2.09627904297084
0,0,1,1,0,225000.0,297000.0,11326.5,297000.0,6,1,1,3,1,0.015221,-1235.0,-1344,1,1,0,1,0,0,18,1.0,2,2,4,15,0,1,1,0,1,1,26,0.6149040693276935,0.4866531565147181,5.0,0.0,5.0,0.0,-1953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,38,11,1.3199941333594072,0.050339776267661,1.3199941333594072
0,0,0,1,0,180000.0,170640.0,11533.5,135000.0,6,1,1,0,4,0.0105,-10450.0,-784,1,1,0,1,0,0,13,2.0,3,3,1,15,0,0,0,1,1,0,42,0.4638033974042228,0.4489622731076524,1.0,0.0,1.0,0.0,-1245.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,0.9479947333625924,0.0640746440297553,0.9479947333625924
0,0,1,1,0,112500.0,234000.0,25330.5,234000.0,6,1,4,0,1,0.025164,-10663.0,-3308,1,1,1,1,1,0,14,2.0,2,2,1,11,0,0,0,0,0,0,42,0.6493371078244753,0.5937175866150576,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,0.0,29,2,2.0799815112754554,0.225157998595568,2.0799815112754554
0,1,1,1,1,225000.0,675000.0,47110.5,675000.0,6,1,4,1,1,0.008068,-9127.0,-3612,1,1,1,1,1,1,4,3.0,3,3,4,15,0,0,0,0,0,0,5,0.5201419546626572,0.5136937663039473,0.0,0.0,0.0,0.0,-1037.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,42,9,2.999986666725926,0.2093790694263581,2.999986666725926
0,0,0,1,0,103500.0,220032.0,10386.0,144000.0,6,3,4,3,1,0.035792,-587.0,-4156,1,0,0,1,0,0,18,1.0,2,2,1,11,0,0,0,0,0,0,57,0.5627141061025026,0.2238313174701554,1.0,0.0,1.0,0.0,-223.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,2.125892503454073,0.1003468565521106,2.125892503454073
0,0,0,1,0,90000.0,188478.0,19440.0,166500.0,6,7,4,5,1,0.018634,-8063.0,-4370,1,1,1,1,0,0,8,1.0,2,2,1,9,0,0,0,0,0,0,11,0.443443906802712,0.7910749129911773,4.0,0.0,4.0,0.0,-517.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,63,12,2.0941767313696515,0.2159976000266663,2.0941767313696515
0,0,0,1,0,90000.0,284400.0,16011.0,225000.0,1,3,1,3,1,0.00702,-3467.0,-4157,1,0,0,1,0,0,18,1.0,2,2,4,9,0,0,0,0,0,0,57,0.6982962523999343,0.7713615919194317,0.0,0.0,0.0,0.0,-2638.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,65,0,3.159964889279008,0.177898023355296,3.159964889279008
0,1,1,0,0,270000.0,1138500.0,32755.5,1138500.0,6,7,4,1,1,0.030755,-9404.0,-333,1,1,0,1,1,0,4,2.0,2,2,0,16,0,0,0,0,1,1,30,0.6238276194470217,0.646329897706246,1.0,0.0,1.0,0.0,-1402.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,45,8,4.216651049440558,0.1213162173473431,4.216651049440558
0,0,1,1,3,360000.0,983160.0,62964.0,900000.0,1,7,4,0,1,0.010643,-2327.0,-1974,1,1,0,1,0,0,18,5.0,2,2,4,10,0,0,0,0,1,1,5,0.4608300003274535,0.3425288720742255,0.0,0.0,0.0,0.0,-713.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,27,2,2.730992413909961,0.1748995141680162,2.730992413909961
0,1,0,1,0,238500.0,119925.0,13045.5,112500.0,6,7,4,1,1,0.025164,-2496.0,-2312,1,1,1,1,1,0,8,2.0,2,2,2,11,0,0,0,0,1,1,1,0.1604053214783667,0.5656079814115492,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,51,3,0.5028280803854072,0.054697883866315,0.5028280803854072
0,1,0,1,2,225000.0,728460.0,57685.5,675000.0,6,7,4,1,1,0.009334,-198.0,-1303,1,1,1,1,1,0,8,4.0,2,2,4,12,0,0,0,0,0,0,53,0.6849402100050009,0.0956927242302637,0.0,0.0,0.0,0.0,-260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,23,1,3.237585610730619,0.2563788605383976,3.237585610730619
0,0,1,0,1,202500.0,450000.0,47254.5,450000.0,6,1,1,1,1,0.019101,-1471.0,-5115,1,1,1,1,1,0,18,3.0,2,2,1,14,0,0,0,0,0,0,5,0.626870848552444,0.5352762504724826,2.0,0.0,2.0,0.0,-784.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,38,6,2.2222112483395144,0.2333544031881324,2.2222112483395144
0,0,0,1,0,180000.0,526491.0,27918.0,454500.0,1,3,4,1,1,0.035792,-9398.0,-4314,1,0,0,1,0,0,18,2.0,2,2,0,9,0,0,0,0,0,0,57,0.5370377358324079,0.5549467685334323,1.0,0.0,1.0,0.0,-1596.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,63,0,2.9249337503680537,0.1550991383381203,2.9249337503680537
0,0,0,0,0,72000.0,781920.0,25969.5,675000.0,6,3,3,5,1,0.031329,-2500.0,-2632,1,0,0,1,1,0,18,1.0,2,2,4,12,0,0,0,0,0,0,57,0.7110507439080641,0.5352762504724826,0.0,0.0,0.0,0.0,-1170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,64,0,10.859849168761546,0.3606824905209649,10.859849168761546
0,0,1,0,1,108000.0,1288350.0,37800.0,1125000.0,6,7,4,1,5,0.02461,-5842.0,-4199,1,1,1,1,1,0,10,3.0,2,2,5,17,0,0,0,0,0,0,11,0.6891014672440083,0.6075573001388961,0.0,0.0,0.0,0.0,-1099.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,40,21,11.929056212442475,0.3499967592892658,11.929056212442475
0,0,0,1,0,202500.0,472500.0,45324.0,454500.0,6,7,4,0,1,0.025164,-5237.0,-4460,1,1,0,1,0,0,1,2.0,2,2,5,13,0,0,0,0,0,0,33,0.6709575211449834,0.6127042441012546,2.0,0.0,2.0,0.0,-865.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,61,2,2.33332181075649,0.2238211169327559,2.33332181075649
0,1,0,1,0,225000.0,1506816.0,49927.5,1350000.0,5,3,4,1,1,0.006629,-959.0,-4417,1,0,0,1,0,0,18,2.0,2,2,1,3,0,0,0,0,0,0,57,0.6799263194003935,0.5352762504724826,4.0,0.0,4.0,0.0,-1211.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,65,0,6.696930235865619,0.2218990137821609,6.696930235865619
0,1,1,0,0,112500.0,279000.0,16987.5,279000.0,6,7,4,3,5,0.028663,-8039.0,-4743,1,1,0,1,0,0,18,1.0,2,2,1,9,0,0,0,0,0,0,22,0.4659031889889849,0.5352762504724826,0.0,0.0,0.0,0.0,-539.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,44,6,2.4799779557515045,0.1509986577897085,2.4799779557515045
0,1,1,1,0,112500.0,668304.0,32278.5,540000.0,6,7,4,0,1,0.022625,-3869.0,-2027,1,1,0,1,0,0,3,2.0,2,2,6,11,0,0,0,0,1,1,10,0.7286767499164144,0.1745642655572634,3.0,0.0,3.0,0.0,-1985.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,25,2,5.9404271962027,0.28691744962267,5.9404271962027
1,0,1,1,0,180000.0,900000.0,45000.0,900000.0,6,1,4,3,1,0.026392,-10227.0,-4361,1,1,1,1,1,0,0,1.0,2,2,6,16,0,0,0,0,0,0,5,0.3366010942890777,0.5424451438613613,1.0,0.0,1.0,0.0,-36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,44,10,4.999972222376543,0.2499986111188271,4.999972222376543
0,1,0,1,2,202500.0,204858.0,12510.0,171000.0,6,7,4,1,1,0.009175,-8112.0,-4758,1,1,0,1,1,0,8,4.0,2,2,5,15,0,0,0,0,0,0,4,0.7324688180522307,0.5352762504724826,0.0,0.0,0.0,0.0,-387.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,43,8,1.0116394486940803,0.0617774727038385,1.0116394486940803
0,1,1,0,0,90000.0,545040.0,25537.5,450000.0,6,7,4,1,1,0.018209,-3128.0,-4667,1,1,1,1,1,0,18,2.0,3,3,3,15,0,0,0,0,0,0,5,0.611631501589567,0.4118485559242397,1.0,1.0,1.0,1.0,-1506.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,38,10,6.055932711858757,0.2837468472572527,6.055932711858757
0,0,0,0,0,211500.0,675000.0,41427.0,675000.0,1,3,4,1,1,0.018209,-1867.0,-4547,1,0,0,1,0,0,18,2.0,3,3,1,11,0,0,0,0,0,0,57,0.1360976080965251,0.646329897706246,0.0,0.0,0.0,0.0,-1677.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,57,0,3.1914742719892577,0.195871414319554,3.1914742719892577
0,0,0,0,0,180000.0,1528200.0,53248.5,1350000.0,6,1,4,1,1,0.007305,-4137.0,-4780,1,1,0,1,0,0,14,2.0,3,3,1,15,0,0,0,0,1,1,5,0.1914107629711688,0.5954562029091491,2.0,0.0,2.0,0.0,-868.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,40,8,8.48995283359537,0.2958233565369081,8.48995283359537
0,0,0,1,0,135000.0,808650.0,26217.0,675000.0,6,7,4,0,1,0.008575,-7717.0,-4110,1,1,0,1,1,0,6,2.0,2,2,2,13,0,0,0,1,1,1,54,0.1729286906165374,0.5352762504724826,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,37,2,5.989955629958296,0.1941985614921371,5.989955629958296
0,0,0,1,2,126000.0,715095.0,48109.5,675000.0,1,7,1,1,1,0.028663,-973.0,-4412,1,1,1,1,0,0,3,4.0,2,2,6,14,0,0,0,0,0,0,28,0.5875607250393726,0.3457848024695955,0.0,0.0,0.0,0.0,-808.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,42,14,5.675312100697614,0.3818183982666804,5.675312100697614
0,1,1,1,0,112500.0,360000.0,28570.5,360000.0,6,7,4,3,5,0.026392,-8222.0,-1558,1,1,0,1,0,0,3,1.0,2,2,1,8,0,1,1,0,1,1,42,0.0217443533130346,0.237916079507114,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,31,1,3.1999715558083928,0.2539577425978436,3.1999715558083928
1,0,1,1,1,90000.0,270000.0,13500.0,270000.0,5,7,4,0,1,0.031329,-10059.0,-2054,1,1,1,1,0,0,18,3.0,2,2,0,14,0,0,0,0,0,0,31,0.6282099780113244,0.6610235391308081,1.0,1.0,1.0,1.0,-2667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,27,2,2.999966667037033,0.1499983333518516,2.999966667037033
0,0,1,0,0,225000.0,728460.0,37134.0,675000.0,7,3,1,1,1,0.018801,-3886.0,-5203,1,0,0,1,0,1,18,2.0,2,2,1,12,0,0,0,0,0,0,57,0.3378327284176807,0.5046813193144684,3.0,2.0,3.0,2.0,-2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,66,0,3.237585610730619,0.1650392664921489,3.237585610730619
0,0,1,0,2,90000.0,454500.0,21060.0,454500.0,6,7,4,1,1,0.031329,-2435.0,-2469,1,1,1,1,1,0,2,4.0,2,2,4,19,0,0,0,0,1,1,42,0.6398289911845789,0.5046813193144684,3.0,0.0,2.0,0.0,-2432.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,32,9,5.049943889512339,0.2339974000288885,5.049943889512339
0,0,0,0,0,85500.0,203760.0,11506.5,180000.0,6,3,4,5,2,0.020713,-2535.0,-2569,1,0,0,1,0,0,18,1.0,3,3,6,8,0,0,0,0,0,0,57,0.6034666712913289,0.5744466170995097,4.0,0.0,4.0,0.0,-1955.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,66,0,2.3831300218710894,0.1345773733640542,2.3831300218710894
0,0,0,1,0,133200.0,135000.0,13279.5,135000.0,6,3,4,5,1,0.0228,-9411.0,-4025,1,0,0,1,0,0,18,1.0,2,2,4,12,0,0,0,0,0,0,57,0.358940765561363,0.5867400085415683,2.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,56,0,1.013505904610326,0.0996951974835023,1.013505904610326
0,1,1,1,0,270000.0,675000.0,69165.0,675000.0,6,7,4,1,3,0.0196889999999999,-1496.0,-910,1,1,0,1,0,0,3,2.0,2,2,6,16,0,0,0,0,0,0,42,0.1426006352042316,0.5352762504724826,0.0,0.0,0.0,0.0,-1381.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,23,2,2.499990740775034,0.2561657179047485,2.499990740775034
0,0,0,0,0,225000.0,1037128.5,44073.0,927000.0,6,3,1,1,1,0.00496,-6985.0,-5154,1,0,0,1,0,0,18,2.0,2,2,4,14,0,0,0,0,0,0,57,0.7195294212031866,0.7001838506835805,1.0,0.0,1.0,0.0,-1170.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0,59,0,4.609439513602162,0.1958791294260914,4.609439513602162
0,0,0,1,2,162000.0,187704.0,10903.5,148500.0,6,7,4,1,1,0.025164,-5398.0,-5419,1,1,0,1,0,0,3,4.0,2,2,4,10,0,0,0,0,0,0,28,0.4499890335398555,0.3876253444214701,3.0,0.0,3.0,0.0,-2155.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,39,10,1.1586595144474416,0.0673051400917278,1.1586595144474416
